text_clean,sentiment
rt update recco link which sxsw panels parties are def good times follow friends who've been there b4 if you're a newbie,neutral
rt updated npr music iphone app has song info for all songs 24 7 amp live video streaming just in time for sxsw link,positive
rt updated hbs startuptribe meets at sxsw sat 3 12 4pm link drinks alumni students check back 4 changes,neutral
rt use google profile or fb as entry point fb too personal try digg or google reader to draw people in hireme sxsw,neutral
rt use question answer ask receive kind of model in ipad app design give and take entice them to ask more tapworthy sxsw,neutral
rt used to be that only the small upstarts twitter played at sxsw not the big guys making moves apple google sxsw,neutral
rt v interesting rt google to launch major new social network called circles possibly today link sxsw,positive
rt very happy that discovr has been named as one of the top ten must have apps for ipad 2 i just have to fight my way thru the queue sxsw,positive
rt very important make sure you are donating to the japanese red cross japan link sxswcares sxsw pls rt,neutral
rt very important make sure you are donating to the japanese red cross for japan link sxsw quake,neutral
rt very important make sure you are donating to the japanese red cross for japan link sxswcares sxsw quake,neutral
rt very important make sure you are donating to the japanese red cross for japan link sxswcares sxsw quake please rt,neutral
rt very smart from hollergram ipad app for sxsw link may leave my vuvuzela at home now,positive
rt very smart move by apple a pop up store during sxsw ipad 2's come out at 5pm tomorrow link,positive
rt very smart of them quot apple set to open popup shop in core of sxsw action quot link sxsw apple,positive
rt very smart rt aapl to open pop up store for ipad 2 sales at sxsw link,positive
rt via apple set to open temp store in downtown austin during sxsw link ipad2,neutral
rt via still a big line outside of apple's pop up shop 3 days after ipad's debut sxsw,positive
rt video from the popup apple store link sxsw sxswi,neutral
rt video interview with amp at sxsw quot google deals quot link,neutral
rt video of the first ipad2 unboxing outside the apple store at sxsw coming up as soon as i can find decent wifi,positive
rt video google quot it gets better quot featured in the it gets better book due out 3 22 sxsw sxswhomo link,neutral
rt video google quot it gets better quot one of them is featured in the it gets better book due out 3 22 sxsw sxswhomo link,neutral
rt vinh flipboard is a step forward for ipad mags those that get it right will go down this path not the wired path sxsw,neutral
debating on visiting the apple pop up store byebyemoney sxsw,neutral
so vs vs at sxsw things are heating up quot google offers check in rewards amp titles quot link lbs,positive
rt w the core week of data still to come searches for sxsw are up 23 vs '10 source trends measure link,neutral
rt w00t wrote about our hollergram ipad app for sxsw link,positive
rt wait fiona apple is in town somebody kidnap her and put her in a recording studio until she records a new album sxsw,neutral
rt waiting this line has been awesome because of the south african contingent sxswsa sxsw apple link,neutral
rt walkin down the street is navigating via google i'm tweeting and random guy is yelping welcome to sxsw usguys,neutral
rt walking into the pop up apple store is like walking into a future where the ipad is the only type of computer sxsw,neutral
rt walking through the trade show at sxsw is basically swapping 10 business cards for chances to win 10 different ipad 2s,neutral
rt wanna know where the fast cellular signal is at sxsw get coverage austin for ios free for detailed maps link,neutral
rt want a free juice pack air for iphone 4 at sxsw we ll be giving away 5 at a to be announced location stay tuned,neutral
rt want a taste of the artists at this year's sxsw here's a free mix put out by itunes link,neutral
rt want an ipad 2 here is your chance apple opening up a temporary store for sxsw link via,neutral
rt want to win a free ipad 2 are you at or attending sxsw details are here link,positive
rt want to win a ticket 1 to the sxsw party rules are simple link android unite android news to the masses android,neutral
rt was intending to bring my trusty backpack for this upcoming trip to sxsw with the number of ipad 2s i'm helping b,neutral
rt watch this sxsw link,neutral
rt watching a guy simultaneously use a laptop and an ipad the force is strong with this one mmm sxsw,neutral
rt watching the ipad made movie at busy makes me wish i was at whatever party they were at when they made it instead of here sxsw,neutral
rt we all including me have this emotional thing with ipad barrydiller sxsw pnid,positive
rt we are excited to see hls dynamic video ad insertion for tv everywhere working on the ipad2 later today at the sxsw popup apple store,positive
rt we are gearing up for the sxsw interactive trade show we are across from google link,neutral
rt we are giving away an ipad 2 to kick off our time down at sxsw just visit our fb page for more info link,neutral
rt we can't talk about liquid exp without talking about the kindle showing examples of web kindle and iphone versions liquidux sxsw,neutral
rt we can't wait to give an ipad to someone at sxsw want in just head to to enter must be present to win,positive
rt we have release android app for cluster gt link sxsw,neutral
rt we interrupt your regularly scheduled sxsw geek programming with big news link google circles,neutral
rt we interrupt your regularly scheduled sxsw geek programming with big news link google circles this is huge,neutral
rt we interrupt your regularly scheduled sxsw geek programming with big news link google circles socbiz,neutral
rt we interrupt your regularly scheduled sxsw geek programming with big news link google circles,neutral
rt we just launched our ipad app at sxsw get all the details the first edition free link,positive
rt we just launched spin's ipad app at sxsw tons of music photos videos and more whatcha think link,positive
rt we lose an hour tonight sxsw attendees will blame microsoft apple will get credit for fixing it before christmas,positive
rt we lose hour 2nite sxsw attendees will blame microsoft apple will get credit 4 fixing it b4 christmas,positive
rt we will connect to it too rt google to launch major new social network called circles possibly today link sxsw,neutral
rt we're at lustre pearl for teamandroidsxsw cause we love our android geeks sxsw link,positive
rt we're at the lustre pearl getting ready for our presentation at the team android awards sxsw,neutral
rt we're co hosting a cmty mngr meetup w at etsy austin space on 6th 6 8p google schwag come sxsw,positive
rt we're excited to be at sxsw and giddy to announce that music withme for android is now available in android market link,positive
rt we're experimenting and tinkering again like in the nineties quot best viewed on ipad is the new best viewed on internet explorer 6 quot sxsw,neutral
rt we're giving away a shiny ipad 2 at sxsw quotables simply sign up to be entered automatically gt gt link ipad2 sxsw,neutral
rt we're not launching any products sxsw we're doing plenty else join us 4 h4ckers amp 80s dancing 2day link,neutral
rt we're not launching any products at sxsw but join us for h4ckers amp 80s dancing today link,neutral
rt we're not launching any products at sxsw but doing plenty else join us for h4ckers today link,neutral
rt we're not launching any products at sxsw but we're doing plenty else link,neutral
rt we're not launching any products at sxsw but we're doing plenty else pensei que iriam lan ar o google circles,neutral
rt we're not launching any products at sxsw but we're doing plenty else link lt lt no circles or new apps ftrs,neutral
